SEX,INSR_BEGIN,INSR_END,EFFECTIVE_YR,INSR_TYPE,INSURED_VALUE,PREMIUM,OBJECT_ID,PROD_YEAR,SEATS_NUM,CARRYING_CAPACITY,TYPE_VEHICLE,CCM_TON,MAKE,USAGE,CLAIM_PAID
0,08-Jul-11,07-Jul-12,3,1201,249900,8463.679,5000031402,1999,2,10,Pick-up,4164,TOYOTA,Own Goods,
0,08-Jul-13,07-Jul-14,3,1201,279768.19,8509.85,5000031406,2006,1,34,Truck,4164,TOYOTA,Own Goods,
0,08-Jul-12,07-Jul-13,3,1201,279768.19,9092.44,5000031406,2006,1,34,Truck,4164,TOYOTA,Own Goods,
0,08-Jul-11,07-Jul-12,3,1201,279768.19,9346.239,5000031406,2006,1,34,Truck,4164,TOYOTA,Own Goods,
0,01-Jul-13,30-Jun-14,8,1202,450000,6327.89,5000031415,1998,44,44,Bus,5861,FIAT,Own service,
0,01-Jul-12,30-Jun-13,8,1202,450000,11580.39,5000031415,1998,44,44,Bus,5861,FIAT,Own service,
0,01-Jul-11,30-Jun-12,8,1202,450000,6306.402,5000031415,1998,44,44,Bus,5861,FIAT,Own service,
0,01-Jul-13,30-Jun-14,8,1202,270000,4357.08,5000031417,2003,11,11,Bus,2779,TOYOTA,Own service,
0,01-Jul-12,30-Jun-13,8,1202,270000,5687.81,5000031417,2003,11,11,Bus,2779,TOYOTA,Own service,
0,01-Jul-11,30-Jun-12,8,1202,270000,4400.799,5000031417,2003,11,11,Bus,2779,TOYOTA,Own service,
0,01-Jul-13,30-Jun-14,8,1202,511779.63,8351.44,5000031418,2009,11,11,Bus,2494,TOYOTA,Own service,11035.15
0,01-Jul-12,30-Jun-13,8,1202,511779.63,7424.46,5000031418,2009,11,11,Bus,2494,TOYOTA,Own service,2696.75
0,01-Jul-11,30-Jun-12,8,1202,511779.63,7039.769,5000031418,2009,11,11,Bus,2494,TOYOTA,Own service,
0,22-Jul-13,21-Jul-14,80,1202,270000,3279.72,5000031514,1993,4,7,Pick-up,2950,TOYOTA,Own Goods,
0,22-Jul-12,21-Jul-13,80,1202,140000,2081.98,5000031514,1993,4,7,Pick-up,2950,TOYOTA,Own Goods,4650
0,22-Jul-11,21-Jul-12,80,1202,140000,1910.873,5000031514,1993,4,7,Pick-up,2950,TOYOTA,Own Goods,
0,22-Jul-12,21-Jul-13,80,1202,520127,17299.07,5000031516,1989,1,86,Truck,0,DAEWOO,Own Goods,
0,22-Jul-11,21-Jul-12,80,1202,520127,16697.67,5000031516,1989,1,86,Truck,0,DAEWOO,Own Goods,
0,22-Jul-13,21-Jul-14,80,1202,1089258,34389.53,5000031519,2009,1,171,Truck,0,MERCEEDES,Own Goods,
0,22-Jul-12,21-Jul-13,80,1202,1089258,34389.53,5000031519,2009,1,171,Truck,0,MERCEEDES,Own Goods,719
0,22-Jul-11,21-Jul-12,80,1202,1089258,33692.947,5000031519,2009,1,171,Truck,0,MERCEEDES,Own Goods,
0,22-Jul-13,21-Jul-14,80,1202,1089258,34511.63,5000031521,2009,1,171,Truck,0,MERCEDES,Own Goods,
0,22-Jul-12,21-Jul-13,80,1202,1089258,34079.33,5000031521,2009,1,171,Truck,0,MERCEDES,Own Goods,268891.71
0,29-Mar-12,28-Mar-13,12,1202,514828.52,12771.27,5000031521,2009,1,171,Truck,0,MERCEDES,Own Goods,
0,22-Jul-11,21-Jul-12,80,1202,1089258,33697.947,5000031521,2009,1,171,Truck,0,MERCEDES,Own Goods,
0,22-Jul-13,21-Jul-14,80,1202,626900,10609.14,5000031523,2009,1,96,Truck,0,IVECO,Own Goods,
0,22-Jul-12,21-Jul-13,80,1202,626201.05,20426.56,5000031523,2009,1,96,Truck,0,IVECO,Own Goods,29584.74
0,22-Jul-11,21-Jul-12,80,1202,626201,19825.16,5000031523,2009,1,96,Truck,0,IVECO,Own Goods,
0,17-Jul-13,16-Jul-14,11,1202,276376.5,7328.78,5000031905,1992,2,147,Truck,11630,FIAT,General Cartage,80646.5
0,08-Jul-12,07-Jul-13,11,1202,272316.56,4936.01,5000031905,1992,2,147,Truck,11630,FIAT,General Cartage,
0,08-Jul-11,07-Jul-12,11,1202,272316.56,6115.945,5000031905,1992,2,147,Truck,11630,FIAT,General Cartage,
0,17-Jul-13,16-Jul-14,11,1202,272376.5,8404.77,5000031907,1982,2,147,Truck,11630,DAF,General Cartage,
0,08-Jul-12,07-Jul-13,11,1202,272316.56,4936.01,5000031907,1982,2,147,Truck,11630,DAF,General Cartage,
0,08-Jul-11,07-Jul-12,11,1202,272316.56,6843.408,5000031907,1982,2,147,Truck,11630,DAF,General Cartage,
